id,vernacularName,language,locality,countryCode,source,lexicon,contributor,created
93603,ploska pásavá,sk,"","",,Slovak,Michal,2024-06-17T11:57:25Z
104526,Jalec maloústy,sk,"","",,Slovak,Michal,2024-06-17T11:57:42Z
613166,Boleň dravý,sk,"","",,Slovak,Michal,2024-06-17T11:57:57Z
96744,Karas obyčajný,sk,"","",,Slovak,Michal,2024-06-17T11:59:27Z
105910,Čík európsky,sk,"","",,Slovak,Michal,2024-06-17T11:59:49Z
111909,Pĺž vrchovský,sk,"","",,Slovak,Michal,2024-06-17T12:00:09Z
82003,Slizovec čierny,sk,"","",,Slovak,Michal,2024-06-17T12:01:36Z
1560580,kozák osikový,sk,"","",https://www.inaturalist.org/taxon_names/2178264/edit,Slovak,,2024-07-10T15:51:47Z
553907,Hríb zrnitohlúbikový,sk,"","",,Slovak,Matthew Kvocera,2024-07-10T15:57:26Z
81923,Bzdocha mramorovaná,sk,Slovakia,SK,,Slovak,Vladislav Marušic,2024-07-16T11:01:52Z
631392,Pílovka listnáčová,sk,Slovakia,SK,,Slovak,Vladislav Marušic,2024-07-16T11:55:04Z
66334,Skokan rapotavý,sk,"","",,Slovak,Močiliak Filip,2024-07-16T17:39:04Z
25312,Hrabavka škvrnitá,sk,"","",,Slovak,Močiliak Filip,2024-07-16T17:41:45Z
25488,Skokan ostropyský,sk,"","",,Slovak,Močiliak Filip,2024-07-16T17:43:02Z
27705,Mlok dunajský,sk,"","",,Slovak,Močiliak Filip,2024-07-16T17:44:39Z
64381,Mlok karpatský,sk,"","",,Slovak,Močiliak Filip,2024-07-16T17:51:01Z
556656,Mlok bodkovaný,sk,"","",,Slovak,Močiliak Filip,2024-07-16T17:51:56Z
27718,Mlok hrebenatý,sk,"","",,Slovak,Močiliak Filip,2024-07-16T17:53:23Z
73585,Krátkonôžka štíhla,sk,"","",,Slovak,Močiliak Filip,2024-07-16T18:47:28Z
1558164,Skokan krátkonohý,sk,"","",,Slovak,Močiliak Filip,2024-07-16T18:53:39Z
83419,Bulgária čierna,sk,Slovakia,SK,,Slovak,Vladislav Marušic,2024-07-16T21:04:25Z
351927,Trúdnik hľuzovitý,sk,Slovakia,SK,,Slovak,Vladislav Marušic,2024-07-19T20:56:30Z
47911,Glejovka americká,sk,Slovakia,SK,,Slovak,Vladislav Marušic,2024-07-19T21:00:03Z
435637,Vstavač močiarny,sk,Slovakia,SK,,Slovak,Vladislav Marušic,2024-07-19T21:03:20Z
62067,Vážka rybničná,sk,Slovakia,SK,,Slovak,Vladislav Marušic,2024-07-21T19:55:41Z
82663,Zvonček repkový,sk,Slovakia,SK,,Slovak,Vladislav Marušic,2024-07-24T12:01:09Z
55990,Jašterica múrová,sk,Slovakia,SK,,Slovak,Vladislav Marušic,2024-07-24T12:05:05Z
59943,Kosatec sibírsky,sk,Slovakia,SK,,Slovak,Vladislav Marušic,2024-07-24T12:08:50Z
1562069,horčica roľná,sk,"","",https://www.inaturalist.org/taxon_names/3348296/edit,Slovak,,2024-07-25T14:26:00Z
56582,Priadkovec dubový,sk,"","",,Slovak,Dave,2024-07-26T10:25:01Z
55651,Mora gama,sk,"","",,Slovak,Dave,2024-07-26T10:30:03Z
55638,Vijačka záhradná,sk,"","",,Slovak,Dave,2024-07-26T10:32:27Z
59910,Okáň podobný,sk,"","",,Slovak,Dave,2024-07-26T10:34:29Z
81653,spriadač obyčajný,sk,"","",,Slovak,Dave,2024-07-26T10:38:37Z
57485,Jasoň chochlačkový,sk,"","",,Slovak,Dave,2024-07-26T10:43:09Z
223665,Ľalia cibuľkonosná,sk,"","",,Slovak,Dave,2024-07-26T10:45:00Z
362863,Vretienka kozincová,sk,"","",,Slovak,Dave,2024-07-26T10:49:57Z
141848,Listnatka dubová,sk,"","",,Slovak,Dave,2024-07-26T10:52:04Z
483576,Mora šalátová,sk,"","",,Slovak,Dave,2024-07-26T10:56:05Z
62380,Ohniváčik štiavový,sk,"","",,Slovak,Dave,2024-07-26T10:57:15Z
735259,morička pupencová,sk,"","",,Slovak,Dave,2024-07-26T11:59:21Z
211009,piadivka jahodníková,sk,"","",,Slovak,Dave,2024-07-26T12:00:55Z
324839,sivkavec koreňový,sk,"","",,Slovak,Dave,2024-07-26T15:34:04Z
320275,Obaľovač jaseňový,sk,"","",,Slovak,Dave,2024-07-27T09:07:08Z
51668,Lišaj zemolezový,sk,"","",,Slovak,Dave,2024-07-27T09:08:53Z
118901,Lišaj lipkavcový,sk,"","",,Slovak,Dave,2024-07-27T09:16:10Z
62331,Lišaj topoľový,sk,"","",,Slovak,Dave,2024-07-27T09:21:02Z
125099,Okáň bukový,sk,"","",,Slovak,Dave,2024-07-27T10:38:11Z
61855,Spriadač bazový,sk,"","",,Slovak,Dave,2024-07-27T10:47:30Z
556531,múčnatka pupencová,sk,"","",,Slovak,Marek Hrušovský,2024-07-27T16:17:17Z
384220,savadea javorová,sk,"","",,Slovak,Marek Hrušovský,2024-07-27T16:34:51Z
62337,kukučina európska,sk,"","",,Slovak,Marek Hrušovský,2024-07-27T16:49:46Z
69207,diskovka pôvabná,sk,"","",,Slovak,Marek Hrušovský,2024-07-27T16:53:54Z
56932,kukučina,sk,"","",,Slovak,Marek Hrušovský,2024-07-27T19:46:23Z
475569,hlavinka sedmohradská,sk,"","",,Slovak,Samo Sučík,2024-07-28T20:29:03Z
54143,kozobrada kyjačikovitá,sk,"","",,Slovak,Samo Sučík,2024-07-28T20:38:39Z
75310,kúkoľ poľný,sk,"","",,Slovak,Samo Sučík,2024-07-28T20:42:47Z
133395,levanduľa úzkolistá,sk,"","",,Slovak,Samo Sučík,2024-07-28T20:48:35Z
55837,slivka čerešňoplodá,sk,"","",,Slovak,Samo Sučík,2024-07-28T20:59:05Z
62211,nátržník priamy,sk,"","",,Slovak,Samo Sučík,2024-07-28T21:05:19Z
75931,nechtík lekársky,sk,"","",,Slovak,Samo Sučík,2024-07-28T21:09:09Z
824707,Bledavka Kochova,sk,Slovakia,SK,,Slovak,Vladislav Marušic,2024-07-29T14:03:04Z
55441,vičenec vikolistý,sk,"","",,Slovak,Samo Sučík,2024-07-29T19:04:37Z
367138,cesnak žltý,sk,"","",,Slovak,Samo Sučík,2024-07-29T19:08:20Z
76214,nevädzka porýnska,sk,"","",,Slovak,Samo Sučík,2024-07-29T19:10:54Z
84344,nevädzník hlaváčovitý,sk,"","",,Slovak,Samo Sučík,2024-07-29T19:16:14Z
75633,kozinec cícerovitý,sk,"","",,Slovak,Samo Sučík,2024-07-29T19:26:32Z
56090,moruša biela,sk,"","",,Slovak,Samo Sučík,2024-07-29T19:34:40Z
51306,ľan siaty,sk,"","",,Slovak,Samo Sučík,2024-07-29T19:45:24Z
181679,pyštek kručinkolistý,sk,"","",,Slovak,Samo Sučík,2024-07-29T19:58:55Z
62313,černuška damascénska,sk,"","",,Slovak,Samo Sučík,2024-07-29T20:03:45Z
126585,ibištek sýrsky,sk,"","",,Slovak,Samo Sučík,2024-07-29T20:06:49Z
60015,klinček bradatý,sk,"","",,Slovak,Samo Sučík,2024-07-29T20:12:00Z
57036,mliečnik okrúhlolistý,sk,"","",,Slovak,Samo Sučík,2024-07-29T20:15:38Z
51454,mučenka belasá,sk,"","",,Slovak,Samo Sučík,2024-07-29T20:27:52Z
521975,nevädzovec panónsky,sk,"","",,Slovak,Samo Sučík,2024-07-29T20:32:14Z
76456,rumanovec farbiarsky,sk,"","",,Slovak,Samo Sučík,2024-07-29T20:37:35Z
79112,silenka nočná,sk,"","",,Slovak,Samo Sučík,2024-07-30T04:26:17Z
359171,slez maurský,sk,"","",,Slovak,Samo Sučík,2024-07-30T04:32:11Z
133918,torica japonská,sk,"","",,Slovak,Samo Sučík,2024-07-30T04:33:55Z
359492,zápalička väčšia,sk,"","",,Slovak,Samo Sučík,2024-07-30T04:38:48Z
56163,železník lekársky,sk,"","",,Slovak,Samo Sučík,2024-07-30T04:40:57Z
485191,kukučka vencová,sk,"","",,Slovak,Samo Sučík,2024-07-30T04:43:13Z
63134,túžobník brestový,sk,"","",,Slovak,Samo Sučík,2024-07-30T04:44:51Z
58185,facélia vratičolistá,sk,"","",,Slovak,Samo Sučík,2024-07-30T04:46:37Z
64546,ostružina ožinová,sk,"","",,Slovak,Samo Sučík,2024-07-30T04:51:31Z
57500,čermeľ hájny,sk,"","",,Slovak,Samo Sučík,2024-07-30T05:03:03Z
55976,konopáč obyčajný,sk,"","",,Slovak,Samo Sučík,2024-07-30T05:59:00Z
55981,lýrovka obyčajná,sk,"","",,Slovak,Samo Sučík,2024-07-30T06:03:22Z
75865,mrvica lesná,sk,"","",,Slovak,Samo Sučík,2024-08-03T05:02:33Z
85492,netýkavka nedotklivá,sk,"","",,Slovak,Samo Sučík,2024-08-03T05:05:01Z
133951,oman pravý,sk,"","",,Slovak,Samo Sučík,2024-08-03T05:21:15Z
1105640,valeriána lekárska,sk,"","",,Slovak,Samo Sučík,2024-08-03T05:23:10Z
128683,silenka biela pravá,sk,"","",,Slovak,Samo Sučík,2024-08-03T05:28:39Z
155487,štetôčka srstnatá,sk,"","",,Slovak,Samo Sučík,2024-08-03T20:39:07Z
158185,cesnak planý,sk,"","",,Slovak,Samo Sučík,2024-08-03T20:41:01Z
78346,mak siaty,sk,"","",,Slovak,Samo Sučík,2024-08-03T20:43:31Z
334192,šalát prútnatý,sk,"","",,Slovak,Samo Sučík,2024-08-03T20:45:32Z
61824,ďatelina hybridná,sk,"","",,Slovak,Samo Sučík,2024-08-03T20:56:12Z
58907,komonica biela,sk,"","",,Slovak,Samo Sučík,2024-08-03T20:58:25Z
349786,bršlen japonský,sk,"","",,Slovak,Samo Sučík,2024-08-04T06:23:45Z
76300,chondrila prútnatá,sk,"","",,Slovak,Samo Sučík,2024-08-04T06:25:35Z
85469,dúška tymianová,sk,"","",,Slovak,Samo Sučík,2024-08-04T06:41:18Z
167344,nátržník kopcový,sk,"","",,Slovak,Samo Sučík,2024-08-04T06:46:28Z
51807,orlíček obyčajný,sk,"","",,Slovak,Samo Sučík,2024-08-04T06:54:17Z
157924,rebríček túžobníkový,sk,"","",,Slovak,Samo Sučík,2024-08-04T06:56:59Z
168738,rozchodník španielsky,sk,"","",,Slovak,Samo Sučík,2024-08-04T06:59:18Z
56002,štetka lesná,sk,"","",,Slovak,Samo Sučík,2024-08-04T07:01:42Z
76907,turanec kanadský,sk,"","",,Slovak,Samo Sučík,2024-08-04T07:06:12Z
64268,ďatelina purpurová,sk,"","",,Slovak,Samo Sučík,2024-08-04T07:09:07Z
319281,jaseň mannový,sk,"","",,Slovak,Samo Sučík,2024-08-04T13:33:20Z
135421,nektarinka,sk,"","",,Slovak,Samo Sučík,2024-08-04T13:51:46Z
143666,turica ostrá,sk,"","",,Slovak,Samo Sučík,2024-08-04T13:58:50Z
1028040,josta,sk,"","",,Slovak,Samo Sučík,2024-08-04T18:34:57Z
126808,čerešňa mahalebková,sk,"","",,Slovak,Samo Sučík,2024-08-04T18:58:19Z
359865,černuška roľná,sk,"","",,Slovak,Samo Sučík,2024-08-04T19:00:13Z
1078222,hadokoreň sivý,sk,"","",,Slovak,Samo Sučík,2024-08-04T19:04:01Z
75997,konopa siata,sk,"","",,Slovak,Samo Sučík,2024-08-04T19:11:45Z
75903,stoklas bezosťový,sk,"","",,Slovak,Samo Sučík,2024-08-04T19:15:29Z
358152,Lomikameň cibuľkatý,sk,Slovakia,SK,,Slovak,Vladislav Marušic,2024-08-05T14:16:40Z
483476,Mora jelšová,sk,"","",,Slovak,Dave,2024-08-05T15:53:30Z
55996,Lišaj vŕbkový,sk,"","",,Slovak,Dave,2024-08-05T18:07:03Z
207524,Piadivka liesková,sk,"","",,Slovak,Dave,2024-08-05T18:08:41Z
108799,Jasoň červenooký,sk,"","",,Slovak,Dave,2024-08-05T18:10:49Z
123666,Vranovec štvorlistý,sk,"","",,Slovak,Dave,2024-08-05T18:12:34Z
468556,kôrovka dubová,sk,"","",,Slovak,Dave,2024-08-05T18:14:51Z
68763,čerešňa višňová,sk,"","",,Slovak,Samo Sučík,2024-08-05T19:18:32Z
68763,višňa,sk,"","",,Slovak,Samo Sučík,2024-08-05T19:19:17Z
75583,ovsík obyčajný,sk,"","",,Slovak,Samo Sučík,2024-08-05T19:37:48Z
59254,cesnak pažítkový,sk,"","",,Slovak,Samo Sučík,2024-08-05T19:41:35Z
60284,pýr plazivý,sk,"","",,Slovak,Samo Sučík,2024-08-05T19:47:27Z
170141,divozel tmavočervený,sk,"","",,Slovak,Samo Sučík,2024-08-05T19:50:12Z
710103,vika úzkolistá,sk,"","",,Slovak,Samo Sučík,2024-08-05T20:11:42Z
62339,divozel veľkokvetý,sk,"","",,Slovak,Samo Sučík,2024-08-05T20:14:19Z
76581,hrebienka obyčajná,sk,"","",,Slovak,Samo Sučík,2024-08-05T20:15:43Z
56934,scila dvojlistá,sk,"","",,Slovak,Samo Sučík,2024-08-05T20:29:27Z
202239,pamora žihľavová,sk,"","",,Slovak,Dave,2024-08-06T09:58:44Z
509224,Horec ľadový,sk,"","",,Slovak,Dave,2024-08-06T09:59:58Z
141737,Kobylka krovinová,sk,"","",,Slovak,Dave,2024-08-06T10:03:01Z
100362,Priadkovec trnkový,sk,Slovakia,SK,,Slovak,Vladislav Marušic,2024-08-06T10:44:22Z
483488,Sivkavec vŕbový,sk,"","",,Slovak,Dave,2024-08-06T11:00:23Z
1541384,Križiak trstinový,sk,Slovakia,SK,,Slovak,Vladislav Marušic,2024-08-06T14:16:45Z
525532,ostružina plstnatá,sk,"","",,Slovak,Marek Hrušovský,2024-08-10T20:58:48Z
61910,Štetinavec trnkový,sk,"","",,Slovak,Dave,2024-08-12T08:17:12Z
362091,Ostrôžkár brezový,sk,"","",,Slovak,Dave,2024-08-12T08:18:21Z
208988,Ostrôžkár trnkový,sk,"","",,Slovak,Dave,2024-08-12T08:19:36Z
705455,Listnatka jedlinová,sk,"","",,Slovak,Dave,2024-08-12T08:22:01Z
1507001,Semenovka smreková,sk,"","",,Slovak,Dave,2024-08-12T08:25:04Z
55851,hluchavka purpurová,sk,"","",,Slovak,Samo Sučík,2024-08-12T19:31:19Z
55821,štiav lúčny,sk,"","",,Slovak,Samo Sučík,2024-08-12T20:06:52Z
321945,Zelenka buková,sk,Slovakia,SK,,Slovak,Vladislav Marušic,2024-08-13T11:28:04Z
777243,aksamietnica rozložitá,sk,"","",,Slovak,Samo Sučík,2024-08-14T20:24:08Z
56054,alchemilka obyčajná,sk,"","",,Slovak,Samo Sučík,2024-08-14T20:29:17Z
79460,arábka strmobyľová,sk,"","",,Slovak,Samo Sučík,2024-08-14T20:31:45Z
128798,arónia čiernoplodá,sk,"","",,Slovak,Samo Sučík,2024-08-14T20:35:45Z
79301,astra kopijovitolistá,sk,"","",,Slovak,Samo Sučík,2024-08-14T20:39:24Z
81593,astra krovinatá,sk,"","",,Slovak,Samo Sučík,2024-08-14T20:42:29Z
489989,bledavka ihlanovitá,sk,"","",,Slovak,Samo Sučík,2024-08-14T20:46:26Z
56137,bledavka okolíkatá,sk,"","",,Slovak,Samo Sučík,2024-08-14T20:50:41Z
135282,Mramorovka pagaštanová,sk,"","",,Slovak,Dave,2024-08-15T17:25:02Z
123022,Môrka očkatá,sk,"","",,Slovak,Dave,2024-08-15T17:28:57Z
128245,stužkavec dubový,sk,"","",,Slovak,Dave,2024-08-15T18:04:26Z
128248,stužkavec vŕbový,sk,"","",,Slovak,Dave,2024-08-15T18:06:25Z
116752,stužkavec topoľový,sk,"","",,Slovak,Dave,2024-08-15T18:08:05Z
128255,stužkavec karmínový,sk,"","",,Slovak,Dave,2024-08-15T18:09:30Z
322806,stužkavec lišajníkový,sk,"","",,Slovak,Dave,2024-08-15T19:05:51Z
325738,piadivka stoklasová,sk,"","",,Slovak,Dave,2024-08-15T19:07:28Z
484053,blyskáč záružľolistý,sk,"","",,Slovak,Samo Sučík,2024-08-16T06:03:11Z
52287,borák lekársky,sk,"","",,Slovak,Samo Sučík,2024-08-16T06:11:36Z
83992,breza previsnutá,sk,"","",,Slovak,Samo Sučík,2024-08-16T06:16:27Z
55852,brunera veľkolistá,sk,"","",,Slovak,Samo Sučík,2024-08-16T06:18:29Z
75916,budleja Dávidova,sk,"","",,Slovak,Samo Sučík,2024-08-16T06:22:29Z
57309,bôb obyčajný,sk,"","",,Slovak,Samo Sučík,2024-08-16T06:28:06Z
75566,chren dedinský,sk,"","",,Slovak,Samo Sučík,2024-08-16T06:30:43Z
200071,citrónovníkovec trojlistý,sk,"","",,Slovak,Samo Sučík,2024-08-16T06:47:34Z
76541,tekvica obyčajná,sk,"","",,Slovak,Samo Sučík,2024-08-16T07:01:29Z
82853,dula podlhovastá,sk,"","",,Slovak,Samo Sučík,2024-08-16T07:07:54Z
483740,Fuzáč dubinový,sk,Slovakia,SK,,Slovak,Vladislav Marušic,2024-08-16T12:53:51Z
165024,Vrbica prútnatá,sk,Slovakia,SK,,Slovak,Vladislav Marušic,2024-08-16T13:37:17Z
55746,kvetárik dvojtvarý,sk,Slovakia,SK,,Slovak,Dave,2024-08-17T19:27:44Z
26172,Šupináče,sk,"","",,Slovak,Močiliak Filip,2024-08-18T11:34:29Z
371057,Gekóny,sk,"","",,Slovak,Močiliak Filip,2024-08-18T11:38:12Z
85550,Obrúčkovce,sk,"","",,Slovak,Močiliak Filip,2024-08-18T11:42:24Z
85552,Jaštery,sk,"","",,Slovak,Močiliak Filip,2024-08-18T11:44:10Z
31096,Agamovité,sk,"","",,Slovak,Močiliak Filip,2024-08-18T11:47:46Z
32805,Chameleónovité,sk,"","",,Slovak,Močiliak Filip,2024-08-18T11:50:50Z
85553,Hady,sk,"","",,Slovak,Močiliak Filip,2024-08-18T11:54:29Z
60218,figovník obyčajný,sk,"","",,Slovak,Samo Sučík,2024-08-18T12:43:35Z
121763,gaštan jedlý,sk,"","",,Slovak,Samo Sučík,2024-08-18T12:54:27Z
64697,hlošina okolíkatá,sk,"","",,Slovak,Samo Sučík,2024-08-18T13:05:45Z
236867,hrach siaty pravý,sk,"","",,Slovak,Samo Sučík,2024-08-18T13:14:14Z
62017,hrachor trávolistý,sk,"","",,Slovak,Samo Sučík,2024-08-18T13:18:40Z
164439,hrachor čierny,sk,"","",,Slovak,Samo Sučík,2024-08-18T13:20:44Z
867483,hviezdica bledá,sk,"","",,Slovak,Samo Sučík,2024-08-18T13:28:49Z
126637,hyacint východný,sk,"","",,Slovak,Samo Sučík,2024-08-18T13:35:41Z
346778,iskerník ázijský,sk,"","",,Slovak,Samo Sučík,2024-08-18T13:40:09Z
54605,jablčník obyčajný,sk,"","",,Slovak,Samo Sučík,2024-08-18T13:52:13Z
1277895,jarabina prostredná,sk,"","",,Slovak,Samo Sučík,2024-08-18T13:55:08Z
857164,kamzičník východný,sk,"","",,Slovak,Samo Sučík,2024-08-18T20:24:18Z
85439,klinček sivý,sk,"","",,Slovak,Samo Sučík,2024-08-19T13:21:33Z
1291097,kokarda veľkokvetá,sk,"","",,Slovak,Samo Sučík,2024-08-19T19:29:27Z
48206,konvalinka voňavá,sk,"","",,Slovak,Samo Sučík,2024-08-19T19:32:11Z
128728,kosatček sieťkovaný,sk,"","",,Slovak,Samo Sučík,2024-08-19T19:42:33Z
76445,krásnoočko farbiarske,sk,"","",,Slovak,Samo Sučík,2024-08-19T19:50:03Z
77902,kustovnica cudzia,sk,"","",,Slovak,Samo Sučík,2024-08-19T20:00:43Z
465771,Vretienka hrachorová,sk,"","",,Slovak,Dave,2024-08-20T11:19:03Z
53105,šalát vŕbolistý,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T19:18:05Z
53106,šalát,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T19:18:58Z
487764,šalát dubolistý,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T19:20:06Z
61297,šalát trváci,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T19:20:37Z
47853,bukotvaré,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T19:38:32Z
47852,bukovité,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T19:39:08Z
49203,buk,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T19:39:53Z
484154,buk východný,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T19:41:43Z
789728,buk taurský,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T19:43:48Z
484155,buk Englerov,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T19:44:37Z
49187,gaštan,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T19:45:09Z
47851,dub,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T19:46:13Z
487464,dub žltkastý,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T19:50:21Z
1272600,dub mnohoplodý,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T19:53:03Z
1072381,dub sivý,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T19:54:23Z
461386,dub balkánsky,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T19:56:03Z
125846,dub jadranský,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T19:59:21Z
49155,brezovité,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T20:00:54Z
49156,breza,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T20:01:24Z
736768,prerastlík prútnatý,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T20:08:18Z
189805,breza previsnutá pravá,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T20:40:08Z
856956,breza previsnutá tmavá,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T20:42:47Z
119061,breza plstnatá,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T20:44:07Z
234559,breza plstnatá pravá,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T20:44:54Z
856143,breza plstnatá karpatská,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T20:48:14Z
49883,breza papierová,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T20:49:35Z
49157,breza tuhá,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T20:50:10Z
159228,breza trpasličia,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T20:50:41Z
189800,breza ojcovská,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T20:53:40Z
53352,jelša,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T20:54:27Z
868167,jelša zelená,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T20:55:52Z
75377,jelša sivá,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T20:56:54Z
75376,jelša srdcovitá,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T20:57:32Z
53373,lieska,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T20:58:39Z
367960,lieska turecká,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T20:59:25Z
122974,lieska najväčšia,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:00:03Z
54769,hrab,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:00:49Z
54772,hrabovec,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:01:39Z
334194,hrabovec hrabolistý,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:02:06Z
54497,orechovité,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:03:10Z
72325,orechovec,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:03:40Z
371700,orechovec jaseňolistý,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:04:04Z
54495,orech,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:04:30Z
54504,orech čierny,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:05:21Z
54792,orech popolavý,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:06:09Z
54788,hikória,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:07:03Z
54791,hikória biela,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:07:39Z
181862,vŕba previsnutá,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:50:49Z
58316,vŕba babylonská,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:51:55Z
883933,vŕba končistolistá,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:55:56Z
338098,vŕba sivá,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:56:39Z
468097,vŕba sivozelená,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:58:10Z
85085,vŕba ušatá,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:58:45Z
488789,vŕba sliezska,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T21:59:37Z
764609,vŕba egyptská,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T22:00:13Z
321283,vŕba plazivá,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T22:04:19Z
475123,vŕba rozmarínolistá,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T22:05:44Z
487627,vŕba čučoriedkovitá,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T22:06:51Z
168336,vŕba oštepovitolistá,sk,"","",,Slovak,Marek Hrušovský,2024-08-20T22:08:21Z
164955,kustovnica čínska,sk,"","",,Slovak,Samo Sučík,2024-08-21T06:08:04Z
483463,Mora nezábudková,sk,"","",,Slovak,Dave,2024-08-21T13:26:42Z
472304,Piadica zlatožltá,sk,"","",,Slovak,Dave,2024-08-22T19:57:16Z
568292,Kuriatko oranžové,sk,Slovakia,SK,,Slovak,Vladislav Marušic,2024-08-23T10:59:49Z
56160,valeriána lekárska,sk,"","",,Slovak,Samo Sučík,2024-08-23T20:01:58Z
324890,kôrovka čučoriedková,sk,"","",,Slovak,Dave,2024-08-24T18:41:11Z
917780,kôrovka fľakatá,sk,"","",,Slovak,Dave,2024-08-24T18:42:29Z
84092,špenát siaty,sk,"","",,Slovak,Samo Sučík,2024-08-24T19:57:36Z
1375470,šošovica jedlá,sk,"","",,Slovak,Samo Sučík,2024-08-24T20:01:42Z
51738,šalvia lekárska,sk,"","",,Slovak,Samo Sučík,2024-08-24T20:05:39Z
859518,ľubovník mnoholistý,sk,"","",,Slovak,Samo Sučík,2024-08-26T18:50:40Z
159836,žerušnica nedotklivá,sk,Slovakia,SK,,Slovak,Martin Hromada,2024-08-27T16:08:06Z
124720,zubačka cibuľkonosná,sk,Slovakia,SK,,Slovak,Martin Hromada,2024-08-27T16:09:57Z
62208,pupalka červenokališná,sk,Slovakia,SK,,Slovak,Martin Hromada,2024-08-27T16:11:56Z
401781,mliečnik tuhý,sk,Slovakia,SK,,Slovak,Martin Hromada,2024-08-27T16:13:18Z
48618,ježatec laločnatý,sk,Slovakia,SK,,Slovak,Martin Hromada,2024-08-27T16:15:25Z
54518,žaburinka menšia,sk,Slovakia,SK,,Slovak,Martin Hromada,2024-08-27T16:16:45Z
71212,korytnačka zelenkastá,sk,Slovakia,SK,,Slovak,Martin Hromada,2024-08-27T16:19:04Z
81870,pistácia terebintová,sk,Slovakia,SK,,Slovak,Martin Hromada,2024-08-27T16:23:18Z
121782,križiak štvorškvrnný,sk,Slovakia,SK,,Slovak,Martin Hromada,2024-08-27T16:25:20Z
447244,klinček pyšný,sk,Slovakia,SK,,Slovak,Martin Hromada,2024-08-27T16:27:00Z
58776,láskavec ohnutý,sk,Slovakia,SK,,Slovak,Martin Hromada,2024-08-28T10:03:03Z
450677,piadica okrášlená,sk,"","",,Slovak,Dave,2024-08-30T10:41:49Z
63031,Mora čierna,sk,"","",,Slovak,Dave,2024-08-30T10:44:31Z
127853,piadivka smútočná,sk,"","",,Slovak,Dave,2024-08-30T10:46:49Z
551023,Vretienka kotúčová,sk,"","",,Slovak,Dave,2024-08-30T10:48:44Z
130403,Vretienka ďatelinová,sk,"","",,Slovak,Dave,2024-08-30T10:50:34Z
