-> existing name differs properly for Eragrostis suaveolens: iNat 'Milota Lipnicovitá' vs provided 'milota príjemná'.
-> existing name differs properly for Erica carnea: iNat 'Vresovec Mäsový' vs provided 'vresovec bylinný'.
-> existing name differs properly for Erigeron annuus: iNat 'Hviezdnik Ročný' vs provided 'turica ročná'.
-> existing name differs properly for Erigeron canadensis: iNat 'Turanec Kanadský' vs provided 'turica kanadská'.
-> existing name differs properly for Erigeron strigosus: iNat 'Turica Ostrozubá' vs provided 'turica štetinatá'.
-> existing name differs properly for Erysimum pieninicum: iNat 'Horčičník Karpatský' vs provided 'horčičník pieninský'.
-> existing name differs properly for Erysimum virgatum: iNat 'Horčičník Tvrdý' vs provided 'horčičník prútnatý'.
-> existing name differs properly for Erysimum wahlenbergii: iNat 'Horčičník Karpatský' vs provided 'horčičník Wahlenbergov'.
-> existing name differs properly for Euphorbia amygdaloides: iNat 'Mliečnik Mandľolistý' vs provided 'mliečnik mandľovitý'.
-> existing name differs properly for Euphorbia helioscopia: iNat 'Mliečnik Kolovratcový' vs provided 'mliečnik slnovratový'.
-> existing name differs properly for Euphrasia officinalis: iNat 'Očianka Rostkovova' vs provided 'očianka lekárska'.
-> existing name differs properly for Eurybia sibirica: iNat 'Astra Pyrenejská' vs provided 'astra sibírska'.
-> existing name differs properly for Falcataria moluccana: iNat 'Falkatária Kosákovitá' vs provided 'falkatária molucká'.
-> existing name differs properly for Ferula ammoniacum: iNat 'Čpavkovec Obyčajný' vs provided 'feruľa čpavková'.
-> existing name differs properly for Festuca saxatilis: iNat 'Kostrava Žliabkatá' vs provided 'kostrava skalná'.
-> existing name differs properly for Fragaria moschata: iNat 'Jahoda Drúzgavicová' vs provided 'jahoda vyššia'.
-> existing name differs properly for Fragaria viridis: iNat 'Jahoda Trávnicová' vs provided 'jahoda zelená'.
-> existing name differs properly for Galatella linosyris: iNat 'Zlatovlások Obyčajný' vs provided 'astra zlatovlasá'.
-> existing name differs properly for Galeobdolon luteum: iNat 'Hluchavka Žltá' vs provided 'hluchavník žltý'.
-> existing name differs properly for Galinsoga parviflora: iNat 'Žltnica Drobnokvetá' vs provided 'žltnica maloúborová'.
-> existing name differs properly for Galinsoga quadriradiata: iNat 'Žltnica Štvorlúčová' vs provided 'žltnica pŕhľavolistá'.
-> existing name differs properly for Galium odoratum: iNat 'Lipkavec Marinkový' vs provided 'lipkavec voňavý'.
-> existing name differs properly for Galium verum: iNat 'Lipkavec Pravý' vs provided 'lipkavec syridlový'.
-> existing name differs properly for Gentianopsis ciliata: iNat 'Pahorec Brvitý' vs provided 'horcovec brvitý'.
-> existing name differs properly for Gladiolus imbricatus: iNat 'Mečík Strechovitý' vs provided 'mečík škridlicovitý'.
-> existing name differs properly for Gomphia serrata: iNat 'Kôstkovičník Pílkovitý' vs provided 'gomfia pilkovitá'.
-> existing name differs properly for Heptapleurum arboricola: iNat 'Šeflera Stromovitá' vs provided 'dáždnikovník stromčekovitý'.
-> existing name differs properly for Hesperocyparis lusitanica: iNat 'Cyprus Portugalský' vs provided 'cyprus biely'.
-> existing name differs properly for Hexachlamys edulis: iNat 'Eugénia Myrciokvetá' vs provided 'broskyňovec jedlý'.
-> existing name differs properly for Hibiscus syriacus: iNat 'Ibištek Sýrsky' vs provided 'ibištek krovitý'.
-> existing name differs properly for Hierochloë: iNat 'Tomka' vs provided 'tomkovica'.
-> existing name differs properly for Huynhia: iNat 'Arnébia' vs provided 'kamienočka'.
-> existing name differs properly for Hylotelephium jullianum: iNat 'Rozchodníkovec Purpurový' vs provided 'rozchodníkovec hustolistý'.
-> existing name differs properly for Hypericum elegans: iNat 'Ľubovník Ozdobný' vs provided 'ľubovník úhľadný'.
-> existing name differs properly for Hypochaeris radicata: iNat 'Prasatník Krátkokoreňový' vs provided 'prasatník korenatý'.
-> existing name differs properly for Iris reticulata: iNat 'Kosatček Sieťkovaný' vs provided 'kosatec sieťkovaný'.
-> existing name differs properly for Isatis tinctoria: iNat 'Farbovník Poľný' vs provided 'farbovník obyčajný'.
-> existing name differs properly for Jovibarba globifera: iNat 'Skalničník Výhonkatý' vs provided 'skalničník guľkovitý'.
-> existing name differs properly for Kobresia: iNat 'Ostrica' vs provided 'turička'.
-> existing name differs properly for Lamium purpureum: iNat 'Hluchavka Nachová' vs provided 'hluchavka purpurová'.
-> existing name differs properly for Lens: iNat 'Vika' vs provided 'šošovica'.
-> existing name differs properly for Lens culinaris: iNat 'Šošovica Jedlá' vs provided 'šošovica kuchynská'.
-> existing name differs properly for Leopoldia comosa: iNat 'Leopoldia Chochlatá' vs provided 'modrica chochlatá'.
-> existing name differs properly for Lepidium draba: iNat 'Vesnovka Obyčajná' vs provided 'žerucha jarná'.
-> existing name differs properly for Lewisia serrata: iNat 'Levízia Cantelowej' vs provided 'levízia pílkovitá'.
-> existing name differs properly for Ligustrum vulgare: iNat 'Vtáčí Zob' vs provided 'vtáčí zob obyčajný'.
-> existing name differs properly for Lupinus mexicanus: iNat 'Vlčí Bôb Ehrenbergov' vs provided 'vlčí bôb mexický'.
-> existing name differs properly for Lupinus polyphyllus: iNat 'Lupina Mnoholistá' vs provided 'vlčí bôb mnoholístkový'.
-> existing name differs properly for Lycopodium alpinum: iNat 'Plavúnik Alpínsky' vs provided 'plavúň alpínsky'.
-> existing name differs properly for Lycopodium complanatum: iNat 'Plavúnik Sploštený' vs provided 'plavúň sploštený'.
-> existing name differs properly for Lycopodium issleri: iNat 'Plavúnik Isslerov' vs provided 'plavúň Isslerov'.
-> existing name differs properly for Lycopsis: iNat 'Smohla' vs provided 'pŕhlica'.
-> existing name differs properly for Maclura pomifera: iNat 'Maklúra Pomarančová' vs provided 'maklura oranžová'.
-> existing name differs properly for Magnolia obovata: iNat 'Magnólia Vajcovitolistá' vs provided 'magnólia obrátenovajcovitá'.
-> existing name differs properly for Mahonia: iNat 'Dráč' vs provided 'mahónia'.
-> existing name differs properly for Maianthemum bifolium: iNat 'Tôňovka Dvojllistá' vs provided 'tôňovka dvojlistá'.
-> existing name differs properly for Malus pumila: iNat 'Jabloň Domáca' vs provided 'jabloň obyčajná'.
-> existing name differs properly for Malva verticillata: iNat 'Slez Kučeravý' vs provided 'slez praslenatý'.
-> existing name differs properly for Mangifera laurina: iNat 'Mangovník Indický' vs provided 'mangovník vavrínový'.
-> existing name differs properly for Matricaria chamomilla: iNat 'Rumanček Kamilkový' vs provided 'rumanček pravý'.
-> existing name differs properly for Melampyrum cristatum: iNat 'Čermeľ Hrebenitý' vs provided 'čermeľ hrebienkatý'.
-> existing name differs properly for Menyanthes trifoliata: iNat 'Vachta Trojlistá' vs provided 'vachta trojlístková'.
-> existing name differs properly for Mespilus: iNat 'Hloh' vs provided 'mišpuľa'.
-> existing name differs properly for Microrrhinum minus: iNat 'Papyštek Menší' vs provided 'škľabivček menší'.
-> existing name differs properly for Microthlaspi perfoliatum: iNat 'Peniažtek Prerastenolistý' vs provided 'peniažtekovec prerastenolistý'.
-> existing name differs properly for Morina: iNat 'Ostňohlávok' vs provided 'morina'.
-> existing name differs properly for Morus australis: iNat 'Papierovník Čínsky' vs provided 'moruša južná'.
-> existing name differs properly for Muntingia calabura: iNat 'Muntingia Kalaburová' vs provided 'muntingia ovocná'.
-> existing name differs properly for Muscari atlanticum: iNat 'Modrica Strapcovitá' vs provided 'modrica atlantická'.
-> existing name differs properly for Mycelis muralis: iNat 'Šalátovka Múrová' vs provided 'mliečka múrová'.
-> existing name differs properly for Myosoton: iNat 'Hviezdica' vs provided 'mäkkuľa'.
-> existing name differs properly for Narcissus cuneiflorus: iNat 'Narcis Astúrsky' vs provided 'narcis klinokvetý'.
-> existing name differs properly for Neottia cordata: iNat 'Bradáčik Srdcovitolistý' vs provided 'bradáčik srdcovitý'.
-> existing name differs properly for Neottia ovata: iNat 'Bradáčik Vajcovitolistý' vs provided 'bradáčik vajcovitý'.
-> existing name differs properly for Neptunia oleracea: iNat 'Citlivka Plávajúca' vs provided 'neptúnia zeleninová'.
-> existing name differs properly for Nigritella: iNat 'Päťprstnica' vs provided 'tmavohlávka'.
-> existing name differs properly for Noccaea: iNat 'Peniažtekovec' vs provided 'torbica'.
-> existing name differs properly for Nymphoides peltata: iNat 'Leknovec Štítnatý' vs provided 'leknovec štítovitý'.
-> existing name differs properly for Oenanthe aquatica: iNat 'Haluchovka Vodná' vs provided 'halucha vodná'.
-> existing name differs properly for Oenanthe fluviatilis: iNat 'Halucha Bolehlavovitá' vs provided 'halucha riečna'.
-> existing name differs properly for Oenothera oakesiana: iNat 'Pupalka Pieskomilná' vs provided 'pupalka ovisnutá'.
-> existing name differs properly for Oenothera parviflora: iNat 'Pupalka Isslerova' vs provided 'pupalka malokvetá'.
-> existing name differs properly for Oenothera pycnocarpa: iNat 'Pupalka Dvojročná' vs provided 'pupalka chicagska'.
-> existing name differs properly for Oenothera rubricaulis: iNat 'Pupalka Dvojročná' vs provided 'pupalka červenobyľová'.
-> existing name differs properly for Oenothera villosa: iNat 'Pupalka Prícestná' vs provided 'pupalka huňatá'.
-> existing name differs properly for Opuntia megacantha: iNat 'Opuncia Figová' vs provided 'opuncia veľkotŕňová'.
-> existing name differs properly for Oreojuncus trifidus: iNat 'Sitina Trojzárezová' vs provided 'sitina trojklaná'.
-> existing name differs properly for Ornithogalum angustifolium: iNat 'Bledavka Chocholíkatá' vs provided 'bledavka úzkolistá'.
-> existing name differs properly for Ornithogalum boucheanum: iNat 'Bledavka Hrebenitá' vs provided 'bledavka Bouchého'.
-> existing name differs properly for Ornithogalum brevistylum: iNat 'Bledavka Ihlanovitá' vs provided 'bledavka krátkočnelková'.
-> existing name differs properly for Ornithogalum umbellatum: iNat 'Bledavka Chocholíkatá' vs provided 'bledavka okolíkatá'.
-> existing name differs properly for Orobanche elatior: iNat 'Záraza Väčšia' vs provided 'záraza vysoká'.
-> existing name differs properly for Orthanthera: iNat 'Leptadénia' vs provided 'hviezdokvetka'.
-> existing name differs properly for Oxalis corniculata: iNat 'Kysličkovec Rožkatý' vs provided 'kyslička rožkatá'.
-> existing name differs properly for Oxalis dillenii: iNat 'Kysličkovec Dilleniov' vs provided 'kyslička Dillenova'.
-> existing name differs properly for Pandanus macrocarpus: iNat 'Pandan Tichomorský' vs provided 'pandan veľkoplodý'.
-> existing name differs properly for Panicum capillare: iNat 'Proso Rozložité' vs provided 'proso vláskovité'.
-> existing name differs properly for Panicum riparium: iNat 'Proso Rozložité' vs provided 'proso pobrežné'.
-> existing name differs properly for Paris quadrifolia: iNat 'Vranovec Štvorlistý' vs provided 'vranie oko štvorlisté'.
-> existing name differs properly for Pedicularis exaltata: iNat 'Všivec Hacquetov' vs provided 'všivec statný'.
-> existing name differs properly for Pentanema oculus-christi: iNat 'Oman Hodvábny' vs provided 'oman oko Kristovo'.
-> existing name differs properly for Pentanema squarrosum: iNat 'Oman Hnidák' vs provided 'oman kostrbatý'.
-> existing name differs properly for Perityle: iNat 'Lykaps' vs provided 'perityla'.
-> existing name differs properly for Persea: iNat 'Barbusana' vs provided 'hruškovec'.
-> existing name differs properly for Persicaria maculosa: iNat 'Horčiak Broskyňolistý' vs provided 'horčiak obyčajný'.
-> existing name differs properly for Phaius: iNat 'Kalanta' vs provided 'fajus'.
-> existing name differs properly for Phedimus kamtschaticus: iNat 'Rozchodník Kvetonosný' vs provided 'rozchodník kamčatský'.
-> existing name differs properly for Phleum alpinum: iNat 'Timotejka Švajčiarska' vs provided 'timotejka alpínska'.
-> existing name differs properly for Phlox subulata: iNat 'Flox Šidlolistý' vs provided 'flox šidlovitý'.
-> existing name differs properly for Physalis alkekengi: iNat 'Machovka Čerešňová' vs provided 'machovka židovská čerešňa'.
-> existing name differs properly for Physalis franchetii: iNat 'Machovka Čerešňová' vs provided 'machovka Franchettova'.
-> existing name differs properly for Picea omorika: iNat 'Smrek Omorikový' vs provided 'smrek balkánsky'.
-> existing name differs properly for Picris hieracioides: iNat 'Horčík Jastrabníkolistý' vs provided 'horčík jastrabníkovitý'.
-> existing name differs properly for Pieris: iNat 'Mlynárik' vs provided 'pieris'.
-> existing name differs properly for Pinus cembra: iNat 'Borovica Limbová' vs provided 'borovica vrchovská'.
-> existing name differs properly for Pinus edulis: iNat 'Borovica Sladká' vs provided 'borovica jedlá'.
-> existing name differs properly for Pistacia terebinthus: iNat 'Pistácia Terebintová' vs provided 'pistácia terpentínová'.
-> existing name differs properly for Plumbago: iNat 'Rohoblizník' vs provided 'olovník'.
-> existing name differs properly for Poa crassipes: iNat 'Lipnica Cibuľkatá' vs provided 'lipnica vršatská'.
-> existing name differs properly for Podospermum canum: iNat 'Hadokoreň Sivý' vs provided 'hadí koreň sivý'.
-> existing name differs properly for Poeciloneuron: iNat 'Agastiana' vs provided 'putang'.
-> existing name differs properly for Polygala amarella: iNat 'Hočinka Horkastá' vs provided 'horčinka horkastá'.
-> existing name differs properly for Polygala comosa: iNat 'Horčinka Chocholatá' vs provided 'horčinka chochlatá'.
-> existing name differs properly for Pontederia: iNat 'Plaváčik' vs provided 'pontedéria'.
-> existing name differs properly for Populus tremula: iNat 'Topoľ Osikový' vs provided 'topoľ trasľavý'.
-> existing name differs properly for Populus ussuriensis: iNat 'Topoľ Príjemný' vs provided 'topoľ ussurijský'.
-> existing name differs properly for Potentilla aurea: iNat 'Mochna Zlatá' vs provided 'nátržník zlatý'.
-> existing name differs properly for Potentilla neumanniana: iNat 'Nátržník Jarný' vs provided 'nátržník Neumannov'.
-> existing name differs properly for Potentilla supina: iNat 'Nátržník Poliehavý' vs provided 'nátržník ležatý'.
-> existing name differs properly for Praecitrullus: iNat 'Beninkáza' vs provided 'tinda'.
-> existing name differs properly for Procris repens: iNat 'Peliónia Annamská' vs provided 'prokra plazivá'.
-> existing name differs properly for Protium: iNat 'Papučovník' vs provided 'prócium'.
-> existing name differs properly for Prunella laciniata: iNat 'Čiernohlávok Zastrihovaný' vs provided 'čiernohlávok úkrojkatý'.
-> existing name differs properly for Prunus: iNat 'Slivka' vs provided 'slivka, broskyňa, čerešňa, čremcha, mahalebka, mandľa, marhuľa, trnka, vavrínovec, višňa'.
-> existing name differs properly for Prunus cerasus: iNat 'Čerešňa Višňová' vs provided 'višňa obyčajná'.
-> existing name differs properly for Prunus mahaleb: iNat 'Čerešňa Mahalebková' vs provided 'mahalebka obyčajná'.
-> existing name differs properly for Prunus padus: iNat 'Čremcha Strapcovitá' vs provided 'čremcha obyčajná'.
