A common name exists for Tangara aurulenta and differs from the provided common name: iNat 'Tangara Zlatá' vs provided 'tangara zlatistá'.
A common name exists for Thalasseus acuflavidus and differs from the provided common name: iNat 'Rybár Sivý' vs provided 'rybár ponáravý'.
A common name exists for Thryothorus albinucha and differs from the provided common name: iNat 'Oriešok Karolínsky' vs provided 'oriešok obočnatý'.
A common name exists for Turdus pilaris and differs from the provided common name: iNat 'Drozd Čvíkotavý' vs provided 'drozd čvíkota'.
A common name exists for Tyrannus melancholicus and differs from the provided common name: iNat 'Tyran Čiernozobý' vs provided 'postriežkar čiernozobý'.
A common name exists for Tyrannus verticalis and differs from the provided common name: iNat 'Tyran Čiernochvostý' vs provided 'postriežkar čiernochvostý'.
A common name exists for Urocissa xanthomelana and differs from the provided common name: iNat 'Kita Bielokrídla' vs provided 'kita družná'.
A common name exists for Zapornia parva and differs from the provided common name: iNat 'Chriašteľ Malý' vs provided 'chriašť malý'.
A common name exists for Zenaida macroura and differs from the provided common name: iNat 'Nachovka Dlhochvostá' vs provided 'nachovka smútočná'.
A common name exists for Zosterops anderssoni and differs from the provided common name: iNat 'Okánik Kanáričí' vs provided 'okánik Anderssonov'.
Alternatives: We couldn't find a matching taxon for Accipiter chionogaster (species), skipping it. The closest search results were: Accipiter striatus chionogaster (Accipiter chionogaster) | Poddruh
Alternatives: We couldn't find a matching taxon for Accipiter erythronemius (species), skipping it. The closest search results were: Accipiter striatus erythronemius (Accipiter erythronemius) | Poddruh
Alternatives: We couldn't find a matching taxon for Accipiter sylvestris (species), skipping it. The closest search results were: Tachyspiza hiogaster sylvestris (Accipiter sylvestris) | Poddruh
Alternatives: We couldn't find a matching taxon for Accipiter ventralis (species), skipping it. The closest search results were: Accipiter striatus ventralis (Accipiter ventralis) | Poddruh
Alternatives: We couldn't find a matching taxon for Acridotheres tertius (species), skipping it. The closest search results were: Acridotheres melanopterus tertius (Acridotheres tertius) | Poddruh
Alternatives: We couldn't find a matching taxon for Acridotheres tricolor (species), skipping it. The closest search results were: Acridotheres melanopterus tricolor (Acridotheres tricolor) | Poddruh
Alternatives: We couldn't find a matching taxon for Actenoides capucinus (species), skipping it. The closest search results were: Actenoides monachus capucinus (Actenoides capucinus) | Poddruh
Alternatives: We couldn't find a matching taxon for Actenoides excelsus (species), skipping it. The closest search results were: Actenoides bougainvillei excelsus (Actenoides excelsus) | Poddruh
Alternatives: We couldn't find a matching taxon for Actenoides regalis (species), skipping it. The closest search results were: Actenoides princeps regalis (Actenoides regalis) | Poddruh
Alternatives: We couldn't find a matching taxon for Actinodura radcliffei (species), skipping it. The closest search results were: Actinodura ramsayi radcliffei (Actinodura radcliffei) | Poddruh
Alternatives: We couldn't find a matching taxon for Aegithalos annamensis (species), skipping it. The closest search results were: Aegithalos concinnus annamensis (Aegithalos annamensis) | Poddruh
Alternatives: We couldn't find a matching taxon for Aegithalos iredalei (species), skipping it. The closest search results were: Aegithalos concinnus iredalei (Aegithalos iredalei) | Poddruh
Alternatives: We couldn't find a matching taxon for Aerodramus ceramensis (species), skipping it. The closest search results were: Aerodramus infuscatus ceramensis (Aerodramus ceramensis) | Poddruh
Alternatives: We couldn't find a matching taxon for Aerodramus germani (species), skipping it. The closest search results were: Aerodramus fuciphagus germani (Aerodramus germani) | Poddruh
Alternatives: We couldn't find a matching taxon for Aerodramus sororum (species), skipping it. The closest search results were: Aerodramus infuscatus sororum (Aerodramus sororum) | Poddruh
Alternatives: We couldn't find a matching taxon for Aethopyga decorosa (species), skipping it. The closest search results were: Aethopyga pulcherrima decorosa (Aethopyga decorosa) | Poddruh
